Order ID,Order Date,Customer Name,City,Product Name,Unit Price,Quantity,Discount (%),Subtotal,Discount Amount,Total Sales,Shipping Fee,Grand Total,Payment Method,Order Status,Platform,Customer Rating,Jenis Kelamin
ORD01840,2025-06-24 14:46:53,Kartika Pradipta,Kupang,Telur Ayam - Brand A,22000,2,20,,,,21000,,COD,,Toko Orange,1,Perempuan
ORD01593,2025-06-24 16:50:59,Putri Hidayat,Padang,Telur Ayam - Brand C,28000,3,5,,,,68000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD00737,2025-06-24 22:56:10,Gita Syahputra,Merauke,Gula Pasir - Brand C,18000,5,0,,,,59000,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD00770,2025-06-25 00:35:04,Vina Fauziah,Merauke,Bawang Merah - Brand B,35000,4,15,,,,59000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD01186,2025-06-25 07:08:36,Lestari Syahputra,Banda Aceh,Beras - Brand C,16000,2,10,,,,18000,,e-Wallet,,Toko Hijau,5,Perempuan
ORD00997,2025-06-25 20:38:16,Andi Iskandar,Jambi,Garam - Brand B,5000,3,0,,,,87000,,COD,,Toko Orange,2,Laki-laki
ORD01824,2025-06-26 01:25:41,Eka Hidayat,Samarinda,Bawang Merah - Brand B,35000,3,10,,,,43000,,Transfer Bank,,TokTok,3,Perempuan
ORD01522,2025-06-26 02:59:32,Made Kusuma,Makassar,Susu Bubuk - Brand C,55000,1,10,,,,84000,,Kartu Kredit,,Toko Biru,3,Laki-laki
ORD00668,2025-06-26 06:14:55,Qori Pradipta,Tanjung Selor,Gula Pasir - Brand B,17000,4,15,,,,26000,,e-Wallet,,TokTok,2,Perempuan
ORD01788,2025-06-26 09:49:27,Lestari Wijaya,Bandung,Susu Bubuk - Brand C,55000,3,5,,,,0,,Kartu Kredit,,Toko Hijau,1,Perempuan
ORD01359,2025-06-26 12:16:04,Hana Budiman,Jakarta,Tepung Terigu - Brand B,12000,1,10,,,,97000,,e-Wallet,,Toko Biru,2,Perempuan
ORD01442,2025-06-26 20:37:22,Budi Wijaya,Gorontalo,Minyak Goreng - Brand C,18000,5,0,,,,80000,,Kartu Kredit,,Toko Biru,4,Laki-laki
ORD00560,2025-06-26 21:07:11,Clara Ramadhani,Tanjungpinang,Beras - Brand A,14000,2,5,,,,48000,,e-Wallet,,TokTok,1,Perempuan
ORD00342,2025-06-27 00:25:57,Lestari Santoso,Pangkalpinang,Minyak Goreng - Brand C,18000,1,10,,,,18000,,Transfer Bank,,Toko Orange,2,Perempuan
ORD00335,2025-06-27 01:47:49,Zahra Nugroho,Yogyakarta,Daging Ayam - Brand C,45000,3,0,,,,78000,,Transfer Bank,,Toko Orange,4,Perempuan
ORD01184,2025-06-27 13:14:59,Vina Puspita,Manokwari,Tepung Terigu - Brand C,14000,1,10,,,,18000,,e-Wallet,,Toko Orange,5,Perempuan
ORD00482,2025-06-27 19:18:57,Lestari Budiman,Pontianak,Garam - Brand A,4000,3,0,,,,85000,,Kartu Kredit,,TokTok,2,Perempuan
ORD01852,2025-06-27 20:59:56,Yani Nugroho,Palembang,Susu Bubuk - Brand C,55000,2,20,,,,17000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD01142,2025-06-28 03:58:11,Indra Rahmawati,Manokwari,Beras - Brand C,16000,3,5,,,,18000,,COD,,TokTok,2,Laki-laki
ORD01196,2025-06-28 08:19:05,Hendra Ramadhani,Jayapura,Daging Ayam - Brand A,35000,3,5,,,,30000,,COD,,Toko Biru,1,Laki-laki
ORD00121,2025-06-28 11:37:41,Dewi Iskandar,Banda Aceh,Beras - Brand A,14000,2,15,,,,18000,,COD,,TokTok,2,Perempuan
ORD01749,2025-06-28 12:52:17,Indra Syahputra,Semarang,Telur Ayam - Brand C,28000,5,15,,,,76000,,COD,,Toko Hijau,4,Laki-laki
ORD00080,2025-06-29 00:56:50,Fajar Budiman,Nabire,Telur Ayam - Brand C,28000,3,10,,,,89000,,e-Wallet,,Toko Biru,4,Laki-laki
ORD00292,2025-06-29 03:54:54,Aulia Santoso,Bandar Lampung,Telur Ayam - Brand B,25000,4,15,,,,28000,,COD,,TokTok,3,Perempuan
ORD00425,2025-06-29 05:52:42,Dewi Hidayat,Manokwari,Beras - Brand A,14000,5,0,,,,18000,,COD,,TokTok,3,Perempuan
ORD00425,2025-06-29 05:52:42,Dewi Hidayat,Manokwari,Bawang Merah - Brand A,30000,3,15,,,,0,,COD,,TokTok,3,Perempuan
ORD01245,2025-06-29 10:20:37,Zahra Puspita,Yogyakarta,Gula Pasir - Brand B,17000,4,0,,,,78000,,Kartu Kredit,,Toko Biru,1,Perempuan
ORD01458,2025-06-29 20:15:26,Nanda Setiawan,Sorong,Garam - Brand A,4000,4,15,,,,87000,,Transfer Bank,,Toko Orange,2,Laki-laki
ORD01470,2025-06-30 02:48:48,Bella Rahmawati,Kendari,Daging Ayam - Brand B,40000,4,20,,,,59000,,COD,,TokTok,3,Perempuan
ORD00301,2025-06-30 03:26:00,Eka Pradipta,Bandung,Minyak Goreng - Brand C,18000,2,10,,,,0,,Transfer Bank,,Toko Biru,2,Perempuan
ORD00301,2025-06-30 03:26:00,Eka Pradipta,Bandung,Gula Pasir - Brand A,16000,1,10,,,,0,,Transfer Bank,,Toko Biru,2,Perempuan
ORD01845,2025-06-30 03:30:57,Aulia Iskandar,Surabaya,Tepung Terigu - Brand B,12000,2,15,,,,74000,,COD,,Toko Biru,4,Perempuan
ORD00962,2025-07-01 14:58:54,Zahra Pradipta,Nabire,Gula Pasir - Brand B,17000,3,10,,,,89000,,Kartu Kredit,,TokTok,1,Perempuan
ORD01533,2025-07-01 15:42:30,Ani Maulana,Nabire,Gula Pasir - Brand C,18000,2,5,,,,89000,,Transfer Bank,,Toko Orange,4,Perempuan
ORD01297,2025-07-01 18:24:12,Citra Ananda,Manokwari,Tepung Terigu - Brand B,12000,3,20,,,,18000,,Transfer Bank,,TokTok,5,Perempuan
ORD00164,2025-07-01 18:34:14,Vina Budiman,Samarinda,Minyak Goreng - Brand B,17000,1,15,,,,43000,,Transfer Bank,,Toko Biru,4,Perempuan
ORD00164,2025-07-01 18:34:14,Vina Budiman,Samarinda,Gula Pasir - Brand C,18000,3,10,,,,0,,Transfer Bank,,Toko Biru,4,Perempuan
ORD01684,2025-07-01 20:38:01,Hana Nugroho,Surabaya,Telur Ayam - Brand C,28000,2,20,,,,74000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD01809,2025-07-02 04:56:13,Rizky Ananda,Jambi,Susu Bubuk - Brand C,55000,2,10,,,,87000,,COD,,Toko Biru,2,Laki-laki
ORD01360,2025-07-02 09:15:27,Made Setiawan,Denpasar,Beras - Brand C,16000,5,10,,,,80000,,COD,,TokTok,5,Laki-laki
ORD01315,2025-07-02 09:56:54,Vina Kurniawan,Yogyakarta,Susu Bubuk - Brand A,45000,3,5,,,,78000,,COD,,Toko Orange,1,Perempuan
ORD00387,2025-07-02 19:12:03,Vina Kurniawan,Yogyakarta,Minyak Goreng - Brand B,17000,3,15,,,,78000,,COD,,TokTok,2,Perempuan
ORD01786,2025-07-02 21:44:24,Qori Utami,Serang,Bawang Merah - Brand B,35000,3,0,,,,57000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00446,2025-07-02 21:44:33,Yani Hidayat,Gorontalo,Garam - Brand C,6000,3,10,,,,80000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD01228,2025-07-02 21:56:46,Aulia Budiman,Jakarta,Daging Ayam - Brand A,35000,1,5,,,,97000,,COD,,Toko Orange,4,Perempuan
ORD01648,2025-07-03 00:58:48,Putri Hidayat,Padang,Garam - Brand B,5000,4,20,,,,68000,,Transfer Bank,,Toko Biru,1,Perempuan
ORD00041,2025-07-03 10:26:26,Wahyu Santoso,Pangkalpinang,Tepung Terigu - Brand A,10000,4,5,,,,18000,,COD,,Toko Orange,4,Laki-laki
ORD00041,2025-07-03 10:26:26,Wahyu Santoso,Pangkalpinang,Telur Ayam - Brand B,25000,5,0,,,,0,,COD,,Toko Orange,4,Laki-laki
ORD00923,2025-07-03 11:06:18,Yani Hidayat,Gorontalo,Gula Pasir - Brand C,18000,1,20,,,,80000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD01366,2025-07-03 18:20:45,Dewi Halim,Tanjungpinang,Beras - Brand A,14000,3,0,,,,48000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD00472,2025-07-03 22:18:22,Erna Hidayat,Bandar Lampung,Beras - Brand A,14000,4,5,,,,28000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD00736,2025-07-04 00:16:00,Nanda Utami,Manado,Telur Ayam - Brand B,25000,4,0,,,,93000,,Kartu Kredit,,Toko Ungu,2,Laki-laki
ORD01103,2025-07-04 04:41:39,Erna Santoso,Samarinda,Beras - Brand B,15000,3,15,,,,43000,,e-Wallet,,Toko Ungu,1,Perempuan
ORD00344,2025-07-04 05:10:24,Dina Ananda,Semarang,Minyak Goreng - Brand B,17000,5,20,,,,76000,,COD,,Toko Orange,2,Perempuan
ORD01013,2025-07-04 05:26:55,Joko Nugroho,Bandar Lampung,Telur Ayam - Brand A,22000,3,15,,,,28000,,Kartu Kredit,,Toko Biru,5,Laki-laki
ORD00621,2025-07-04 06:03:24,Citra Hidayat,Merauke,Minyak Goreng - Brand A,16000,3,0,,,,59000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD00118,2025-07-04 10:39:27,Erna Hidayat,Bandar Lampung,Tepung Terigu - Brand C,14000,2,15,,,,28000,,Kartu Kredit,,Toko Ungu,5,Perempuan
ORD00134,2025-07-04 10:39:31,Lestari Kusuma,Palangka Raya,Beras - Brand A,14000,2,10,,,,50000,,COD,,Toko Biru,5,Perempuan
ORD00126,2025-07-04 14:25:27,Clara Puspita,Medan,Tepung Terigu - Brand A,10000,3,0,,,,79000,,Kartu Kredit,,Toko Ungu,1,Perempuan
ORD01061,2025-07-04 22:38:06,Vina Kurniawan,Yogyakarta,Susu Bubuk - Brand C,55000,2,0,,,,78000,,Transfer Bank,,Toko Biru,1,Perempuan
ORD00308,2025-07-05 02:09:42,Vina Hidayat,Nabire,Telur Ayam - Brand A,22000,5,0,,,,89000,,COD,,Toko Biru,2,Perempuan
ORD01645,2025-07-05 15:44:07,Andi Iskandar,Jambi,Minyak Goreng - Brand A,16000,2,0,,,,87000,,COD,,Toko Orange,4,Laki-laki
ORD00469,2025-07-05 16:57:08,Erna Utami,Jambi,Bawang Merah - Brand C,40000,5,15,,,,87000,,COD,,Toko Orange,4,Perempuan
ORD00516,2025-07-06 00:53:44,Clara Hidayat,Mamuju,Garam - Brand C,6000,1,15,,,,46000,,COD,,Toko Biru,5,Perempuan
ORD01035,2025-07-06 05:05:50,Zahra Maulana,Wamena,Bawang Merah - Brand C,40000,1,0,,,,15000,,e-Wallet,,Toko Orange,1,Perempuan
ORD01012,2025-07-06 08:35:17,Ani Fauziah,Jakarta,Telur Ayam - Brand C,28000,5,15,,,,97000,,Transfer Bank,,Toko Biru,2,Perempuan
ORD01261,2025-07-06 12:36:20,Yani Saputra,Jayapura,Susu Bubuk - Brand A,45000,1,15,,,,30000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD00448,2025-07-07 00:59:16,Fitri Budiman,Manokwari,Minyak Goreng - Brand A,16000,3,20,,,,18000,,COD,,Toko Hijau,5,Perempuan
ORD00448,2025-07-07 00:59:16,Fitri Budiman,Manokwari,Gula Pasir - Brand C,18000,5,10,,,,0,,COD,,Toko Hijau,5,Perempuan
ORD01216,2025-07-07 05:52:30,Erna Kurniawan,Tanjung Selor,Daging Ayam - Brand B,40000,2,15,,,,26000,,Kartu Kredit,,Toko Biru,4,Perempuan
ORD01222,2025-07-07 08:54:46,Clara Utami,Pangkalpinang,Bawang Merah - Brand B,35000,1,0,,,,18000,,Transfer Bank,,TokTok,1,Perempuan
ORD01787,2025-07-07 19:55:11,Hendra Syahputra,Wamena,Telur Ayam - Brand C,28000,3,0,,,,15000,,COD,,TokTok,5,Laki-laki
ORD01624,2025-07-08 03:06:07,Vina Budiman,Samarinda,Susu Bubuk - Brand B,50000,4,15,,,,43000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD00312,2025-07-08 08:37:58,Zahra Hidayat,Nabire,Susu Bubuk - Brand A,45000,4,5,,,,89000,,Transfer Bank,,TokTok,4,Perempuan
ORD00312,2025-07-08 08:37:58,Zahra Hidayat,Nabire,Susu Bubuk - Brand B,50000,3,15,,,,0,,Transfer Bank,,TokTok,4,Perempuan
ORD00978,2025-07-08 10:27:02,Sari Halim,Banjarbaru,Beras - Brand A,14000,3,15,,,,55000,,Transfer Bank,,Toko Hijau,1,Perempuan
ORD01836,2025-07-08 12:17:49,Dewi Fauziah,Samarinda,Garam - Brand C,6000,4,20,,,,43000,,Kartu Kredit,,Toko Orange,3,Perempuan
ORD01631,2025-07-08 15:08:21,Ani Utami,Banjarbaru,Daging Ayam - Brand C,45000,3,5,,,,55000,,COD,,Toko Ungu,3,Perempuan
ORD01031,2025-07-09 01:02:12,Dina Setiawan,Mamuju,Susu Bubuk - Brand C,55000,4,15,,,,46000,,Transfer Bank,,TokTok,5,Perempuan
ORD01615,2025-07-09 06:30:31,Dewi Santoso,Mamuju,Garam - Brand C,6000,4,15,,,,46000,,e-Wallet,,Toko Hijau,4,Perempuan
ORD01365,2025-07-09 16:16:48,Clara Ramadhani,Tanjungpinang,Bawang Merah - Brand A,30000,4,0,,,,48000,,COD,,TokTok,3,Perempuan
ORD01129,2025-07-09 21:18:32,Wahyu Fauziah,Medan,Bawang Merah - Brand A,30000,2,15,,,,79000,,e-Wallet,,Toko Orange,4,Laki-laki
ORD00370,2025-07-09 21:33:38,Eka Kusuma,Pontianak,Minyak Goreng - Brand A,16000,5,5,,,,85000,,e-Wallet,,Toko Orange,5,Perempuan
ORD00587,2025-07-09 23:49:23,Gita Halim,Banda Aceh,Tepung Terigu - Brand A,10000,1,5,,,,18000,,e-Wallet,,Toko Ungu,3,Perempuan
ORD01825,2025-07-10 00:38:47,Sari Kurniawan,Medan,Garam - Brand A,4000,5,15,,,,79000,,e-Wallet,,TokTok,2,Perempuan
ORD00424,2025-07-10 17:41:37,Erna Santoso,Samarinda,Garam - Brand C,6000,4,0,,,,43000,,COD,,Toko Orange,4,Perempuan
ORD01019,2025-07-10 20:26:31,Hana Santoso,Wamena,Beras - Brand B,15000,5,5,,,,15000,,COD,,Toko Biru,4,Perempuan
ORD01253,2025-07-10 22:58:59,Ani Maulana,Nabire,Garam - Brand C,6000,2,0,,,,89000,,Kartu Kredit,,Toko Biru,3,Perempuan
ORD00089,2025-07-11 00:41:30,Fajar Fauziah,Padang,Daging Ayam - Brand C,45000,3,10,,,,68000,,Transfer Bank,,TokTok,2,Laki-laki
ORD00550,2025-07-11 00:50:11,Lestari Puspita,Yogyakarta,Bawang Merah - Brand A,30000,4,0,,,,78000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD01143,2025-07-11 01:49:36,Kartika Saputra,Palu,Telur Ayam - Brand A,22000,2,5,,,,67000,,Kartu Kredit,,Toko Hijau,3,Perempuan
ORD00321,2025-07-11 02:07:16,Dewi Kusuma,Surabaya,Garam - Brand C,6000,2,10,,,,74000,,Transfer Bank,,Toko Hijau,4,Perempuan
ORD00010,2025-07-11 02:57:33,Budi Hidayat,Wamena,Susu Bubuk - Brand C,55000,5,10,,,,15000,,COD,,Toko Orange,2,Laki-laki
ORD01564,2025-07-11 05:30:01,Gita Halim,Banda Aceh,Garam - Brand B,5000,4,0,,,,18000,,Transfer Bank,,Toko Ungu,1,Perempuan
ORD01694,2025-07-11 06:47:59,Qori Utami,Serang,Minyak Goreng - Brand A,16000,3,5,,,,57000,,e-Wallet,,Toko Orange,4,Perempuan
ORD00340,2025-07-11 14:30:36,Sari Pradipta,Banda Aceh,Beras - Brand C,16000,1,15,,,,18000,,Kartu Kredit,,Toko Orange,2,Perempuan
ORD00205,2025-07-11 14:41:26,Dewi Kurniawan,Semarang,Beras - Brand B,15000,1,10,,,,76000,,e-Wallet,,Toko Orange,4,Perempuan
ORD01257,2025-07-11 16:52:49,Sari Puspita,Jakarta,Gula Pasir - Brand B,17000,4,20,,,,97000,,Transfer Bank,,Toko Biru,1,Perempuan
ORD00268,2025-07-11 18:38:55,Kartika Ananda,Pekanbaru,Bawang Merah - Brand B,35000,2,10,,,,49000,,COD,,Toko Hijau,2,Perempuan
ORD00268,2025-07-11 18:38:55,Kartika Ananda,Pekanbaru,Telur Ayam - Brand A,22000,1,15,,,,0,,COD,,Toko Hijau,2,Perempuan
ORD00547,2025-07-11 23:07:35,Arif Maulana,Jakarta,Gula Pasir - Brand C,18000,4,5,,,,97000,,Transfer Bank,,Toko Ungu,2,Laki-laki
ORD00203,2025-07-12 04:59:00,Erna Maulana,Sorong,Beras - Brand C,16000,3,5,,,,87000,,Kartu Kredit,,Toko Ungu,1,Perempuan
ORD01136,2025-07-12 06:06:18,Dewi Wijaya,Jayapura,Minyak Goreng - Brand C,18000,4,15,,,,30000,,COD,,Toko Biru,4,Perempuan
ORD01863,2025-07-12 23:59:43,Erna Setiawan,Denpasar,Bawang Merah - Brand A,30000,2,15,,,,80000,,e-Wallet,,TokTok,4,Perempuan
ORD01676,2025-07-13 09:04:36,Erna Wijaya,Bandar Lampung,Beras - Brand B,15000,4,5,,,,28000,,COD,,TokTok,2,Perempuan
ORD01399,2025-07-13 18:51:25,Clara Kusuma,Jakarta,Daging Ayam - Brand B,40000,5,5,,,,97000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD01092,2025-07-13 21:56:15,Indra Puspita,Ambon,Garam - Brand A,4000,3,15,,,,49000,,Transfer Bank,,Toko Orange,1,Laki-laki
ORD01628,2025-07-13 23:33:49,Yoga Utami,Banjarbaru,Daging Ayam - Brand B,40000,3,10,,,,55000,,COD,,Toko Hijau,2,Laki-laki
ORD00279,2025-07-14 00:01:00,Clara Kusuma,Jakarta,Gula Pasir - Brand C,18000,5,5,,,,97000,,Transfer Bank,,TokTok,2,Perempuan
ORD01612,2025-07-14 09:33:28,Iwan Maulana,Pontianak,Daging Ayam - Brand C,45000,5,5,,,,85000,,Transfer Bank,,Toko Orange,3,Laki-laki
ORD00201,2025-07-14 11:47:48,Qori Wijaya,Samarinda,Telur Ayam - Brand C,28000,2,15,,,,43000,,Transfer Bank,,Toko Hijau,5,Perempuan
ORD01597,2025-07-14 17:30:34,Qori Syahputra,Jayapura,Garam - Brand A,4000,3,5,,,,30000,,Kartu Kredit,,TokTok,5,Perempuan
ORD00284,2025-07-15 00:45:46,Putri Wijaya,Jayapura,Susu Bubuk - Brand B,50000,5,10,,,,30000,,Kartu Kredit,,Toko Ungu,5,Perempuan
ORD00298,2025-07-15 01:09:41,Citra Iskandar,Palangka Raya,Garam - Brand A,4000,1,20,,,,50000,,Transfer Bank,,TokTok,3,Perempuan
ORD01096,2025-07-15 01:24:34,Yoga Utami,Banjarbaru,Minyak Goreng - Brand B,17000,3,5,,,,55000,,COD,,Toko Orange,1,Laki-laki
ORD00963,2025-07-15 02:54:36,Oka Kurniawan,Sorong,Gula Pasir - Brand C,18000,5,5,,,,87000,,e-Wallet,,Toko Biru,5,Laki-laki
ORD01329,2025-07-15 04:31:20,Aulia Syahputra,Medan,Beras - Brand B,15000,2,5,,,,79000,,Kartu Kredit,,Toko Orange,5,Perempuan
ORD01736,2025-07-15 07:32:05,Zahra Budiman,Ambon,Beras - Brand B,15000,2,20,,,,49000,,COD,,TokTok,5,Perempuan
ORD00481,2025-07-15 11:59:51,Citra Iskandar,Palangka Raya,Garam - Brand B,5000,1,10,,,,50000,,COD,,Toko Biru,3,Perempuan
ORD01117,2025-07-15 13:34:59,Hana Saputra,Bengkulu,Garam - Brand C,6000,2,0,,,,72000,,COD,,TokTok,3,Perempuan
ORD00047,2025-07-15 13:58:32,Joko Maulana,Ambon,Tepung Terigu - Brand A,10000,5,0,,,,49000,,e-Wallet,,Toko Ungu,1,Laki-laki
ORD00270,2025-07-15 14:27:49,Zahra Saputra,Palembang,Minyak Goreng - Brand B,17000,3,0,,,,17000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD00786,2025-07-15 14:43:35,Erna Budiman,Sorong,Daging Ayam - Brand A,35000,4,0,,,,87000,,COD,,Toko Biru,4,Perempuan
ORD00654,2025-07-15 16:17:30,Fajar Puspita,Denpasar,Beras - Brand B,15000,5,10,,,,80000,,Kartu Kredit,,Toko Ungu,3,Laki-laki
ORD00263,2025-07-16 03:53:33,Citra Utami,Tanjungpinang,Garam - Brand C,6000,1,20,,,,48000,,e-Wallet,,Toko Hijau,1,Perempuan
ORD00263,2025-07-16 03:53:33,Citra Utami,Tanjungpinang,Daging Ayam - Brand B,40000,4,15,,,,0,,e-Wallet,,Toko Hijau,1,Perempuan
ORD01724,2025-07-16 16:08:14,Sari Kurniawan,Medan,Tepung Terigu - Brand A,10000,1,0,,,,79000,,Kartu Kredit,,Toko Biru,1,Perempuan
ORD00604,2025-07-17 00:46:17,Lestari Fauziah,Banjarbaru,Tepung Terigu - Brand C,14000,1,15,,,,55000,,Transfer Bank,,Toko Ungu,3,Perempuan
ORD00282,2025-07-17 09:19:16,Eka Ramadhani,Sorong,Gula Pasir - Brand B,17000,3,15,,,,87000,,e-Wallet,,Toko Hijau,2,Perempuan
ORD00018,2025-07-17 10:20:31,Tono Puspita,Yogyakarta,Gula Pasir - Brand C,18000,5,20,,,,78000,,Kartu Kredit,,TokTok,4,Laki-laki
ORD01367,2025-07-17 11:16:32,Nanda Setiawan,Sorong,Susu Bubuk - Brand B,50000,3,20,,,,87000,,Transfer Bank,,Toko Hijau,4,Laki-laki
ORD01007,2025-07-17 13:51:35,Yani Kusuma,Kendari,Garam - Brand C,6000,2,0,,,,59000,,COD,,TokTok,2,Perempuan
ORD00986,2025-07-17 14:46:16,Clara Halim,Sorong,Telur Ayam - Brand B,25000,3,10,,,,87000,,Transfer Bank,,Toko Orange,2,Perempuan
ORD01856,2025-07-17 15:07:37,Kartika Santoso,Jambi,Beras - Brand C,16000,5,20,,,,87000,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD00476,2025-07-18 00:45:49,Yani Budiman,Sofifi,Garam - Brand C,6000,2,15,,,,50000,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD00476,2025-07-18 00:45:49,Yani Budiman,Sofifi,Susu Bubuk - Brand B,50000,5,10,,,,0,,Kartu Kredit,,Toko Biru,2,Perempuan
ORD01467,2025-07-18 04:19:09,Andi Wijaya,Kupang,Garam - Brand A,4000,1,0,,,,21000,,e-Wallet,,Toko Ungu,3,Laki-laki
ORD00064,2025-07-18 06:11:57,Indra Setiawan,Mataram,Tepung Terigu - Brand B,12000,1,15,,,,56000,,e-Wallet,,Toko Ungu,3,Laki-laki
ORD00416,2025-07-18 19:31:15,Gita Halim,Banda Aceh,Beras - Brand A,14000,5,0,,,,18000,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD00416,2025-07-18 19:31:15,Gita Halim,Banda Aceh,Minyak Goreng - Brand A,16000,2,5,,,,0,,Transfer Bank,,Toko Hijau,3,Perempuan
ORD00703,2025-07-19 02:18:08,Lestari Fauziah,Banjarbaru,Minyak Goreng - Brand B,17000,3,20,,,,55000,,Kartu Kredit,,TokTok,2,Perempuan
ORD00914,2025-07-19 09:31:36,Putri Puspita,Kendari,Susu Bubuk - Brand B,50000,5,20,,,,59000,,COD,,TokTok,4,Perempuan
ORD01368,2025-07-19 09:40:19,Bella Maulana,Pekanbaru,Beras - Brand A,14000,5,15,,,,49000,,COD,,Toko Orange,4,Perempuan
ORD01250,2025-07-19 11:48:21,Arif Santoso,Manokwari,Tepung Terigu - Brand B,12000,4,5,,,,18000,,Kartu Kredit,,Toko Hijau,1,Laki-laki
ORD01344,2025-07-19 13:11:39,Erna Budiman,Sorong,Telur Ayam - Brand B,25000,3,5,,,,87000,,Kartu Kredit,,Toko Orange,3,Perempuan
ORD00087,2025-07-19 14:59:20,Wahyu Santoso,Pangkalpinang,Beras - Brand C,16000,2,5,,,,18000,,Transfer Bank,,Toko Orange,2,Laki-laki
ORD00087,2025-07-19 14:59:20,Wahyu Santoso,Pangkalpinang,Minyak Goreng - Brand C,18000,4,10,,,,0,,Transfer Bank,,Toko Orange,2,Laki-laki
ORD00429,2025-07-19 18:24:53,Ani Budiman,Bengkulu,Gula Pasir - Brand A,16000,3,10,,,,72000,,e-Wallet,,TokTok,4,Perempuan
ORD00033,2025-07-20 07:21:38,Arif Maulana,Jakarta,Beras - Brand A,14000,2,5,,,,97000,,Kartu Kredit,,Toko Hijau,2,Laki-laki
ORD00033,2025-07-20 07:21:38,Arif Maulana,Jakarta,Garam - Brand B,5000,4,0,,,,0,,Kartu Kredit,,Toko Hijau,2,Laki-laki
ORD00485,2025-07-20 11:35:07,Gita Utami,Pangkalpinang,Gula Pasir - Brand B,17000,5,10,,,,18000,,COD,,Toko Orange,2,Perempuan
ORD00103,2025-07-20 12:56:00,Gita Budiman,Padang,Telur Ayam - Brand A,22000,4,0,,,,68000,,e-Wallet,,Toko Hijau,5,Perempuan
ORD01262,2025-07-20 13:47:39,Lestari Wijaya,Bandung,Susu Bubuk - Brand C,55000,3,5,,,,0,,Transfer Bank,,Toko Orange,4,Perempuan
ORD00858,2025-07-20 20:54:44,Aulia Pradipta,Yogyakarta,Bawang Merah - Brand C,40000,1,20,,,,78000,,COD,,Toko Biru,1,Perempuan
ORD01284,2025-07-20 22:05:00,Galih Budiman,Palembang,Bawang Merah - Brand A,30000,4,5,,,,17000,,e-Wallet,,Toko Biru,2,Laki-laki
ORD01056,2025-07-20 22:55:50,Qori Fauziah,Surabaya,Garam - Brand C,6000,4,20,,,,74000,,COD,,Toko Biru,4,Perempuan
ORD01528,2025-07-21 01:03:09,Hana Kusuma,Denpasar,Daging Ayam - Brand B,40000,4,20,,,,80000,,Kartu Kredit,,TokTok,4,Perempuan
ORD00324,2025-07-21 01:57:34,Zahra Budiman,Ambon,Beras - Brand C,16000,4,10,,,,49000,,Kartu Kredit,,Toko Ungu,4,Perempuan
ORD00067,2025-07-21 04:15:21,Nanda Iskandar,Pontianak,Gula Pasir - Brand A,16000,5,20,,,,85000,,Transfer Bank,,TokTok,3,Laki-laki
ORD00067,2025-07-21 04:15:21,Nanda Iskandar,Pontianak,Daging Ayam - Brand C,45000,1,20,,,,0,,Transfer Bank,,TokTok,3,Laki-laki
ORD01765,2025-07-21 05:28:00,Ani Budiman,Bengkulu,Gula Pasir - Brand C,18000,2,5,,,,72000,,Kartu Kredit,,Toko Orange,1,Perempuan
ORD00765,2025-07-21 20:00:50,Citra Maulana,Bengkulu,Tepung Terigu - Brand B,12000,5,10,,,,72000,,Kartu Kredit,,TokTok,4,Perempuan
ORD00568,2025-07-22 14:47:32,Putri Ananda,Tanjung Selor,Susu Bubuk - Brand B,50000,1,0,,,,26000,,e-Wallet,,Toko Biru,5,Perempuan
ORD01642,2025-07-22 17:12:01,Qori Ramadhani,Merauke,Bawang Merah - Brand B,35000,1,0,,,,59000,,e-Wallet,,Toko Orange,3,Perempuan
ORD00776,2025-07-22 17:53:38,Dina Budiman,Merauke,Telur Ayam - Brand B,25000,4,0,,,,59000,,COD,,Toko Hijau,1,Perempuan
ORD01508,2025-07-22 21:24:11,Clara Utami,Pangkalpinang,Bawang Merah - Brand C,40000,1,0,,,,18000,,e-Wallet,,Toko Ungu,5,Perempuan
ORD01381,2025-07-22 22:58:34,Tono Syahputra,Wamena,Susu Bubuk - Brand A,45000,3,10,,,,15000,,Transfer Bank,,Toko Biru,5,Laki-laki
